com.sdl.delivery.ish/webapp-assembly
com.sdl.delivery.ish/web-app-war
com.sdl.delivery.ish/ish-ugc-module,11
com.sdl.delivery.ish/ish-search,8
com.sdl.delivery.ish/ish-module,41
com.sdl.delivery.ish/dd-webapp-archetype,0
com.redhat.victims/maven
com.quartzdesk/quartzdesk-web
com.quartzdesk/quartzdesk-api,1228
com.quartzdesk/quartzdesk-agent,5930
com.pushpopsoft/json-rpc-lib-server,49
com.pushpopsoft/json-rpc-lib-binding,19
com.playtika.testcontainers/testcontainers-spring-boot
com.playtika.testcontainers/testcontainers-common,7
com.playtika.testcontainers/embedded-redis,7
com.playtika.testcontainers/embedded-memsql,5
com.playtika.testcontainers/embedded-mariadb,5
com.playtika.testcontainers/embedded-kafka,9
com.playtika.testcontainers/embedded-couchbase,15
com.playtika.testcontainers/embedded-aerospike,8
com.nimbusds/jgroups-dynamodb-ping,1
com.nimbusds/infinispan-cachestore-dynamodb,18
com.networknt/json-schema-validator,64
com.nedap.healthcare/archie,909
com.mxixm/fastboot-weixin,338
com.manganit.half/half-util,5
com.manganit.half/half-security,2
com.manganit.half/half-parent
com.manganit.half/half-logging,5
com.manganit.half/half-client,13
com.manganit.half/half-action,4
com.manganit/hadoop-parent
com.luxiliu/labellayout
com.lixar.lwayve/lwayve-decisiontree,29
com.liumapp.certificate/certificate-generator,60
com.landawn/abacus-util,5347
com.landawn/abacus-util-all,5667
com.landawn/abacus-android,2934
com.landawn/abacus-android-se,1875
com.kaltura/KalturaOttApiClient,1068
com.kaltura/KalturaOttAndroidClient,0
com.ingenico.connect.gateway/connect-sdk-client-android
com.icegreen/greenmail,201
com.icegreen/greenmail-webapp
com.icegreen/greenmail-standalone,925
com.icegreen/greenmail-spring,3
com.icegreen/greenmail-parent
com.icegreen/greenmail-jboss-service
com.icegreen/greenmail-docker-standalone,0
com.graphql-java/graphql-spring-boot-starter,0
com.graphql-java/graphql-spring-boot-autoconfigure,7
com.graphql-java/graphql-java-servlet,37
com.graphql-java/graphiql-spring-boot-starter,0
com.graphql-java/graphiql-spring-boot-autoconfigure,2
com.google.apis/google-api-services-tpu,33
com.google.apis/google-api-services-streetviewpublish,35
com.google.apis/google-api-services-androidenterprise,172
com.gizwits/springfox-swagger-ui,0
com.github/yadickson
com.github.nonorc/saladium,45
com.github.mizool.technology/technology
com.github.mizool.technology/technology-web,1
com.github.mizool.technology/technology-jackson,14
com.github.mizool.technology/technology-cassandra,6
com.github.mizool.technology/technology-cassandra-datasource,4
com.github.mizool.technology/technology-cache,17
com.github.mizool.technology/technology-aws,5
com.github.mizool/mizool
com.github.mizool/mizool-core,73
com.github.mineex/LibEx,12
com.github.mictaege/spoon-gradle-plugin,18
com.github.mictaege/jitter-plugin,27
com.github.mictaege/jitter-api,6
com.github.martinpaljak/esteid,28
com.github.kochedykov/jlibmodbus,191
com.github.javaito/hcjf,312
com.github.febialfarabi/alfalibs
com.github.binarywang/java-testdata-generator,15
com.github.bilthon/graphenej
com.github.aivancioglo/resttest,60
com.github.XDean/AnnotationProcessorToolkit,7
com.github.AmalLibs/Paralloid
com.github.AmalH/Paralloid
com.github.AmalH/Parallax
com.gitee.maskit/maskit
com.gitee.maskit/maskit-mock-feign-client,2
com.gensetgo/RMS
com.genesys/workspace,910
com.genesys/statistics,108
com.genesys/provisioning,215
com.genesys/authorization,70
com.floragunn/search-guard-ssl,34
com.drewnoakes/metadata-extractor,372
com.componentcorp.xml.validation/test-helpers,9
com.componentcorp.xml.validation/relaxng,1
com.componentcorp.xml.validation/relaxng-compact,1
com.componentcorp.xml.validation/jxvc,40
com.componentcorp.xml.validation/jxvc-tests,0
com.componentcorp.xml.validation/jxvc-master
com.componentcorp.xml.validation/base,13
com/cedarsoft
com.blueconic/browscap-java,14
com.bbossgroups.plugins/bboss-elasticsearch,27
com.bbossgroups.plugins/bboss-elasticsearch-rest,103
com.avides.xpath/xpath-utils,25
com.avides.spring/spring-amqp-utils,2
com.anbillon.dagger/dagger-conductor
com.amihaiemil.web/mention-notifications-ejb,16
com.aliyun.datahub/datahub
com.aliyun.datahub/aliyun-sdk-datahub,322
com.aliyun/aliyun-java-sdk-qualitycheck,113
com.alicp.jetcache/jetcache-starter-redis,0
com.alicp.jetcache/jetcache-starter-redis-lettuce,0
com.alicp.jetcache/jetcache-redis,4
com.alicp.jetcache/jetcache-redis-lettuce,8
com.alicp.jetcache/jetcache-parent
com.alicp.jetcache/jetcache-core,77
com.alicp.jetcache/jetcache-autoconfigure,25
com.alicp.jetcache/jetcache-anno,34
com.alicp.jetcache/jetcache-anno-api,7
com.algolia/instantsearch-android
co.unruly/control,54
cn.sylinx/hbatis-xmapper,25
cn.sylinx/hbatis-mirage,13
cn.patterncat/springboot-jesque-starter,24
cn.patterncat/job-event-store-jdbc,7
cn.patterncat/job-common,4
biz.netcentric.cq.tools.accesscontroltool/accesscontroltool
biz.netcentric.cq.tools.accesscontroltool/accesscontroltool-package
biz.netcentric.cq.tools.accesscontroltool/accesscontroltool-oakindex-package
biz.netcentric.cq.tools.accesscontroltool/accesscontroltool-exampleconfig-package
biz.netcentric.cq.tools.accesscontroltool/accesscontroltool-bundle,128
uk.me.berndporr/iirj,22
tech/rsqn
tech.harmonysoft/traute-javac,39
se.ugli.jocote/jocote,78
pl.wendigo/chrome-reactive-kotlin,1387
org.zeromq/jzmq-api,124
org.sonarsource.php/sonar-php-plugin,2165
org.sonarsource.php/php
org.sonarsource.php/php-frontend,293
org.sonarsource.php/php-checks,188
org.refcodes/refcodes-time,8
org.refcodes/refcodes-textual,141
org.refcodes/refcodes-tabular,63
org.refcodes/refcodes-tabular-alt
org.refcodes/refcodes-tabular-alt-forwardsecrecy,2
org.refcodes/refcodes-structure,78
org.refcodes/refcodes-servicebus,47
org.refcodes/refcodes-servicebus-alt
org.refcodes/refcodes-servicebus-alt-spring,2
org.refcodes/refcodes-security,7
org.refcodes/refcodes-security-ext
org.refcodes/refcodes-security-ext-spring,1
org.refcodes/refcodes-security-ext-chaos,4
org.refcodes/refcodes-security-alt
org.refcodes/refcodes-security-alt-chaos,9
org.refcodes/refcodes-runtime,17
org.refcodes/refcodes-rest,44
org.refcodes/refcodes-remoting,74
org.refcodes/refcodes-remoting-ext
org.refcodes/refcodes-remoting-ext-observer,28
